SeniorCitizen,tenure,MonthlyCharges,TotalCharges,churned,tenure_years,is_new_customer,is_very_new,is_established,is_long_term,tenure_risk,tenure_squared,log_tenure,is_month_to_month,is_one_year,is_two_year,contract_risk,is_auto_payment,is_electronic_check,is_paperless,payment_risk,payment_stability,service_count,has_security,has_tech_support,has_backup,has_protection,has_internet,is_fiber_optic,no_internet,has_phone,has_multiple_lines,service_adoption_rate,no_protection,no_support,is_senior,has_partner,has_dependents,is_single,family_size,is_male,avg_monthly_from_total,charge_trend,charge_trend_pct,is_high_charge,total_revenue_per_month,lifetime_value,charge_per_service,mrr_percentile,price_sensitivity,contract_tenure_risk,payment_service_risk,value_at_risk,engagement_score,churn_risk_score,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,3,54.65,189.1,0,0.25,1,1,0,0,0.9583333333333334,9,1.3862943611198906,1,0,0,1.0,0,0,0,0.7,1.0,1,0,0,0,0,1,0,0,1,0,0.16666666666666666,1,1,0,0,0,1,0,1,47.275,7.375,0.1559691234006556,0,47.275,819.75,27.325,0.3670310947039614,1,0.9583333333333334,0.5833333333333334,54.65,0.07916666666666665,0.9129166666666667,False,False,False,False,False,False,True
0,46,19.2,908.15,0,3.8333333333333335,0,0,1,0,0.36111111111111116,2116,3.8501476017100584,0,0,1,0.0,1,0,0,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,0,1,19.322340425531916,-0.12234042553191671,-0.006328278048028972,0,19.322340425531916,1113.6,19.2,0.010506886270055374,0,0.0,0.0,0.0,0.49166666666666664,0.2902777777777778,False,True,False,True,True,False,False
0,1,49.8,49.8,0,0.08333333333333333,1,1,0,0,0.9861111111111112,1,0.6931471805599453,1,0,0,1.0,1,0,1,0.0,1.0,0,0,0,0,0,1,0,0,1,1,0.0,1,1,0,0,0,1,0,1,24.9,24.9,0.9995985547972701,0,24.9,647.4,49.8,0.322163850631833,1,0.9861111111111112,0.0,49.8,0.30416666666666664,0.7965277777777777,False,False,False,False,True,False,False
0,8,25.5,215.2,1,0.6666666666666666,1,0,0,0,0.8888888888888888,64,2.1972245773362196,1,0,0,1.0,0,0,0,0.7,1.0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,1,0,1,1,23.91111111111111,1.5888888888888886,0.06642203539411955,0,23.91111111111111,510.0,25.5,0.21638506318330256,1,0.8888888888888888,0.7,25.5,0.03333333333333335,0.8122222222222222,False,False,False,False,False,False,True
0,71,20.5,1500.95,0,5.916666666666667,0,0,1,1,0.01388888888888884,5041,4.276666119016055,0,0,1,0.0,1,0,0,0.2,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,2,0,20.84652777777778,-0.34652777777778,-0.016614835483162182,0,20.84652777777778,1701.5,20.5,0.14333380661649864,0,0.0,0.2,0.0,0.5958333333333333,0.14347222222222222,False,True,False,True,False,False,False
0,55,90.4,5099.15,0,4.583333333333333,0,0,1,1,0.23611111111111116,3025,4.02535169073515,1,0,0,1.0,1,0,1,0.0,1.0,2,0,0,0,1,1,1,0,1,1,0.3333333333333333,0,1,0,1,1,0,2,1,91.05624999999999,-0.6562499999999858,-0.007206292122493084,1,91.05624999999999,6056.8,30.133333333333336,0.7604713900326565,2,0.23611111111111116,0.0,90.4,0.6624999999999999,0.4756944444444444,True,False,False,False,True,False,False
0,70,90.25,6385.95,0,5.833333333333333,0,0,1,1,0.02777777777777779,4900,4.2626798770413155,0,1,0,0.5,1,0,1,0.2,1.0,3,0,1,1,1,1,1,0,1,1,0.5,0,0,0,0,0,1,0,0,89.94295774647887,0.3070422535211321,0.003413364732113559,1,89.94295774647887,7400.5,22.5625,0.757986653414738,1,0.013888888888888895,0.1,45.125,0.7916666666666666,0.3719444444444444,True,False,True,False,False,False,False
0,2,80.75,159.45,1,0.16666666666666666,1,1,0,0,0.9722222222222222,4,1.0986122886681098,1,0,0,1.0,0,1,0,1.0,0.7,1,0,0,0,0,1,1,0,1,0,0.16666666666666666,1,1,0,0,0,1,0,0,53.15,27.6,0.5191873589164786,1,53.15,1130.5,40.375,0.6391452506034361,2,0.9722222222222222,0.8333333333333334,80.75,0.075,0.976388888888889,True,False,False,False,False,True,False
0,67,104.6,6885.75,0,5.583333333333333,0,0,1,1,0.06944444444444442,4489,4.219507705176107,0,0,1,0.0,1,0,0,0.2,1.0,4,1,1,0,0,1,1,0,1,1,0.6666666666666666,0,0,0,1,1,0,2,1,101.26102941176471,3.3389705882352843,0.03297063935885492,1,101.26102941176471,8263.4,20.919999999999998,0.9205594207014056,1,0.0,0.06666666666666668,0.0,0.8458333333333334,0.09069444444444445,True,False,False,True,False,False,False
0,65,91.85,5940.85,1,5.416666666666667,0,0,1,1,0.09722222222222221,4225,4.189654742026425,1,0,0,1.0,1,0,1,0.2,1.0,2,0,0,1,0,1,1,0,1,1,0.3333333333333333,1,1,0,1,0,0,1,1,90.01287878787879,1.837121212121204,0.02040727020572202,1,90.01287878787879,7072.45,30.616666666666664,0.7792134033792418,2,0.09722222222222221,0.13333333333333336,91.85,0.7041666666666666,0.48097222222222225,True,False,False,False,False,False,False
0,14,50.2,668.85,0,1.1666666666666667,0,0,0,0,0.8055555555555556,196,2.70805020110221,1,0,0,1.0,1,0,0,0.0,1.0,1,0,0,0,1,1,0,0,1,0,0.16666666666666666,0,1,0,1,0,0,1,1,44.59,5.609999999999999,0.1257847533632287,0,44.59,1305.2,25.1,0.33011500780917225,1,0.8055555555555556,0.0,50.2,0.425,0.6347222222222223,False,False,False,False,True,False,False
0,20,95.5,1916.2,0,1.6666666666666667,0,0,0,0,0.7222222222222222,400,3.044522437723423,1,0,0,1.0,1,0,1,0.2,1.0,3,0,1,0,1,1,1,0,1,1,0.5,0,0,0,1,1,0,2,0,91.24761904761905,4.252380952380946,0.04659754436681079,1,91.24761904761905,3056.0,23.875,0.8245775947749538,2,0.7222222222222222,0.1,95.5,0.5833333333333333,0.6205555555555556,True,False,False,False,False,False,False
0,1,75.35,75.35,1,0.08333333333333333,1,1,0,0,0.9861111111111112,1,0.6931471805599453,1,0,0,1.0,0,1,1,1.0,0.7,1,0,0,1,0,1,1,0,1,0,0.16666666666666666,1,1,0,0,1,0,1,1,37.675,37.675,0.9997346424306753,1,37.675,979.55,37.675,0.5646741445406787,2,0.9861111111111112,0.8333333333333334,75.35,0.07083333333333332,0.8798611111111111,True,False,False,False,False,True,False
0,1,75.45,75.45,1,0.08333333333333333,1,1,0,0,0.9861111111111112,1,0.6931471805599453,1,0,0,1.0,0,1,1,1.0,0.7,0,0,0,0,0,1,1,0,1,1,0.0,1,1,0,0,0,1,0,1,37.725,37.725,0.9997349940373659,1,37.725,980.85,75.45,0.5670168962090019,2,0.9861111111111112,1.0,75.45,0.004166666666666652,0.9965277777777777,True,False,False,False,False,True,False
0,49,95.4,4613.95,0,4.083333333333333,0,0,1,1,0.3194444444444444,2401,3.912023005428146,1,0,0,1.0,1,0,1,0.2,1.0,2,0,0,0,0,1,1,0,1,1,0.3333333333333333,1,1,0,1,1,0,2,0,92.279,3.1210000000000093,0.03381768141381973,1,92.279,5819.400000000001,31.8,0.8228737753798098,2,0.3194444444444444,0.13333333333333336,95.4,0.6375,0.5365277777777777,True,False,False,False,False,False,False
0,72,101.3,7261.25,0,6.0,0,0,1,1,0.0,5184,4.290459441148391,0,0,1,0.0,1,0,1,0.2,1.0,4,1,0,1,1,1,1,0,1,1,0.6666666666666666,0,0,0,0,0,1,0,0,99.46917808219177,1.8308219178082226,0.01840407161683181,1,99.46917808219177,8509.199999999999,20.259999999999998,0.8917364759335511,1,0.0,0.06666666666666668,0.0,0.8666666666666667,0.17333333333333334,True,False,False,True,False,False,False
0,46,53.1,2459.8,0,3.8333333333333335,0,0,1,0,0.36111111111111116,2116,3.8501476017100584,1,0,0,1.0,0,1,0,1.0,0.7,1,1,0,0,0,1,0,0,1,1,0.16666666666666666,0,0,0,1,0,0,1,0,52.336170212765964,0.7638297872340374,0.014591894385575467,0,52.336170212765964,3079.8,26.55,0.34992190827772257,1,0.36111111111111116,0.8333333333333334,53.1,0.2583333333333333,0.7236111111111111,False,False,False,False,False,True,False
0,24,84.85,2048.8,0,2.0,0,0,0,0,0.6666666666666667,576,3.2188758248682006,1,0,0,1.0,1,0,1,0.2,1.0,2,0,0,1,1,1,1,0,1,1,0.3333333333333333,0,1,0,0,0,1,0,1,81.95200000000001,2.897999999999982,0.035357848759180854,1,81.95200000000001,3054.6,28.28333333333333,0.6855743291211132,2,0.6666666666666667,0.13333333333333336,84.85,0.5333333333333333,0.7233333333333333,True,False,False,False,False,False,False
0,5,34.25,163.55,0,0.4166666666666667,1,1,0,0,0.9305555555555556,25,1.791759469228055,1,0,0,1.0,0,1,0,1.0,0.7,2,0,1,1,0,1,0,0,0,0,0.3333333333333333,1,0,0,1,1,0,2,0,27.258333333333336,6.991666666666664,0.25640242038995154,0,27.258333333333336,582.25,11.416666666666666,0.24307823370722703,1,0.9305555555555556,0.6666666666666667,34.25,0.15416666666666665,0.8493055555555555,False,False,False,False,False,True,False
0,33,88.6,2888.7,0,2.75,0,0,1,0,0.5416666666666667,1089,3.5263605246161616,1,0,0,1.0,1,0,0,0.0,1.0,3,0,1,1,1,1,1,0,1,1,0.5,0,0,0,1,1,0,2,0,84.96176470588235,3.6382352941176492,0.04281699111123421,1,84.96176470588235,3986.9999999999995,22.15,0.7271759193525487,2,0.5416666666666667,0.0,88.6,0.6375,0.5354166666666667,True,False,False,False,True,False,False
0,42,60.15,2421.6,0,3.5,0,0,1,0,0.41666666666666663,1764,3.7612001156935624,0,1,0,0.5,1,0,1,0.2,1.0,2,1,0,1,0,1,0,0,1,1,0.3333333333333333,0,0,0,0,0,1,0,0,56.31627906976744,3.833720930232559,0.068062740758785,0,56.31627906976744,3248.1,20.05,0.41566093994036635,0,0.20833333333333331,0.13333333333333336,30.075,0.6083333333333334,0.48583333333333334,False,False,True,False,False,False,False
0,23,99.95,2292.75,0,1.9166666666666667,0,0,0,0,0.6805555555555556,529,3.1780538303479458,0,1,0,0.5,1,0,1,0.0,1.0,4,1,0,0,1,1,1,0,1,0,0.6666666666666666,0,0,0,0,0,1,0,1,95.53125,4.418750000000003,0.04624965656195625,1,95.53125,3498.25,19.990000000000002,0.8707227033934403,1,0.3402777777777778,0.0,49.975,0.6625,0.4784722222222222,True,False,True,False,True,False,False
0,8,70.7,553.4,0,0.6666666666666666,1,0,0,0,0.8888888888888888,64,2.1972245773362196,1,0,0,1.0,1,0,0,0.2,1.0,0,0,0,0,0,1,1,0,1,0,0.0,1,1,0,0,0,1,0,1,61.48888888888889,9.211111111111116,0.14977687040416277,1,61.48888888888889,1414.0,70.7,0.5075961948033508,2,0.8888888888888888,0.2,70.7,0.3333333333333333,0.8122222222222222,True,False,False,False,False,False,False
0,66,54.8,3465.7,0,5.5,0,0,1,1,0.08333333333333337,4356,4.204692619390966,0,1,0,0.5,0,0,1,0.7,1.0,2,1,0,1,0,1,0,0,1,0,0.3333333333333333,0,0,0,0,0,1,0,1,51.72686567164179,3.0731343283582078,0.059399313979754016,0,51.72686567164179,4274.4,18.266666666666666,0.3696578162714752,0,0.041666666666666685,0.4666666666666667,27.4,0.4083333333333333,0.5025,False,False,True,False,False,False,True
0,24,49.55,1210.4,1,2.0,0,0,0,0,0.6666666666666667,576,3.2188758248682006,1,0,0,1.0,1,0,1,0.2,1.0,1,1,0,0,0,1,0,0,1,0,0.16666666666666666,0,0,0,0,0,1,0,1,48.416000000000004,1.1339999999999932,0.0234171725932349,0,48.416000000000004,1783.8,24.775,0.3188981967911401,1,0.6666666666666667,0.16666666666666669,49.55,0.4666666666666666,0.74,False,False,False,False,False,False,False
1,24,54.8,1291.3,0,2.0,0,0,0,0,0.6666666666666667,576,3.2188758248682006,1,0,0,1.0,1,0,0,0.0,1.0,1,0,0,1,0,1,0,0,1,1,0.16666666666666666,1,1,1,0,0,1,0,1,51.652,3.147999999999996,0.06093453602260842,0,51.652,1972.8,27.4,0.3696578162714752,1,0.6666666666666667,0.0,54.8,0.4666666666666666,0.7,False,False,False,False,True,False,False
0,69,78.6,5356.45,1,5.75,0,0,1,1,0.04166666666666663,4761,4.248495242049359,0,1,0,0.5,1,0,1,0.0,1.0,5,1,1,1,1,1,0,0,1,1,0.8333333333333334,0,0,0,0,0,1,0,1,76.52071428571428,2.0792857142857173,0.027169297107603897,1,76.52071428571428,6366.599999999999,13.1,0.5921482322873776,1,0.020833333333333315,0.0,39.3,0.9208333333333334,0.3020833333333333,False,False,True,False,True,False,False
0,53,100.3,5200.8,0,4.416666666666667,0,0,1,1,0.26388888888888884,2809,3.9889840465642745,0,1,0,0.5,0,0,1,0.7,1.0,4,0,0,1,1,1,1,0,1,0,0.6666666666666666,0,1,0,0,0,1,0,0,96.31111111111112,3.98888888888888,0.04141240526479705,1,96.31111111111112,6519.5,20.06,0.8774669884992191,1,0.13194444444444442,0.23333333333333334,50.15,0.48750000000000004,0.5143055555555555,True,False,True,False,False,False,True
0,60,53.6,3237.05,0,5.0,0,0,1,1,0.16666666666666663,3600,4.110873864173311,0,0,1,0.0,0,1,0,1.0,0.7,4,1,0,0,1,1,0,0,0,0,0.6666666666666666,0,0,0,0,0,1,0,0,53.06639344262295,0.5336065573770483,0.010053557198717577,0,53.06639344262295,3859.2000000000003,10.72,0.35240664489564105,0,0.0,0.33333333333333337,0.0,0.5166666666666666,0.375,False,False,False,True,False,True,False
0,7,81.1,576.65,1,0.5833333333333334,1,0,0,0,0.9027777777777778,49,2.0794415416798357,1,0,0,1.0,0,1,1,1.0,0.7,1,0,0,0,0,1,1,0,1,0,0.16666666666666666,1,1,0,1,0,0,1,0,72.08125,9.018749999999997,0.12510186742496485,1,72.08125,1540.8999999999999,40.55,0.6463154905580009,2,0.9027777777777778,0.8333333333333334,81.1,0.09583333333333333,0.8590277777777778,True,False,False,False,False,True,False
0,20,19.35,433.75,0,1.6666666666666667,0,0,0,0,0.7222222222222222,400,3.044522437723423,0,1,0,0.5,1,0,1,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,0,0,20.654761904761905,-1.3047619047619037,-0.06313945985805137,0,20.654761904761905,619.2,19.35,0.019451938094561975,0,0.3611111111111111,0.0,9.675,0.3833333333333333,0.5555555555555555,False,True,True,False,True,False,False
0,23,85.6,1868.4,0,1.9166666666666667,0,0,0,0,0.6805555555555556,529,3.1780538303479458,1,0,0,1.0,0,1,0,1.0,0.7,1,0,0,0,0,1,1,0,1,1,0.16666666666666666,1,1,0,1,1,0,2,0,77.85000000000001,7.749999999999986,0.09953763164654487,1,77.85000000000001,2996.0,42.8,0.7016896209001846,2,0.6805555555555556,0.8333333333333334,85.6,0.16249999999999998,0.8034722222222223,True,False,False,False,False,True,False
0,72,80.8,5728.55,0,6.0,0,0,1,1,0.0,5184,4.290459441148391,0,0,1,0.0,0,1,1,1.0,0.7,5,1,1,0,1,1,0,0,1,0,0.8333333333333334,0,0,0,1,1,0,2,1,78.47328767123288,2.3267123287671154,0.029645959003574515,1,78.47328767123288,6787.2,13.466666666666667,0.6399971603010081,1,0.0,0.16666666666666663,0.0,0.6333333333333333,0.21666666666666667,False,False,False,True,False,True,False
0,11,74.95,825.7,1,0.9166666666666666,1,0,0,0,0.8472222222222222,121,2.4849066497880004,1,0,0,1.0,0,1,1,1.0,0.7,0,0,0,0,0,1,1,0,1,1,0.0,1,1,0,1,0,0,1,1,68.80833333333334,6.141666666666666,0.08924462958029593,1,68.80833333333334,1723.8500000000001,74.95,0.5551611529177907,2,0.8472222222222222,1.0,74.95,0.04583333333333334,0.8618055555555556,True,False,False,False,False,True,False
0,21,19.6,390.4,0,1.75,0,0,0,0,0.7083333333333333,441,3.091042453358316,0,0,1,0.0,0,0,0,0.7,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,0,1,17.745454545454546,1.8545454545454554,0.10444933695151301,0,17.745454545454546,646.8000000000001,19.6,0.04245349992900752,0,0.0,0.7,0.0,0.08750000000000002,0.5170833333333332,False,True,False,True,False,False,True
1,1,93.55,93.55,1,0.08333333333333333,1,1,0,0,0.9861111111111112,1,0.6931471805599453,1,0,0,1.0,0,1,1,1.0,0.7,2,0,0,0,0,1,1,0,1,1,0.3333333333333333,1,1,1,0,0,1,0,1,46.775,46.775,0.9997862562787219,1,46.775,1216.1499999999999,31.183333333333334,0.7897202896492972,2,0.9861111111111112,0.6666666666666667,93.55,0.13749999999999998,0.9631944444444444,True,False,False,False,False,True,False
1,31,90.7,2845.15,0,2.5833333333333335,0,0,1,0,0.5694444444444444,961,3.4657359027997265,1,0,0,1.0,0,1,1,1.0,0.7,2,0,0,1,0,1,1,0,1,1,0.3333333333333333,1,1,1,0,0,1,0,1,88.9109375,1.7890625,0.02011969903038865,1,88.9109375,3900.1,30.233333333333334,0.7669317052392446,2,0.5694444444444444,0.6666666666666667,90.7,0.2625,0.8590277777777777,True,False,False,False,False,True,False
0,57,69.75,3894.4,0,4.75,0,0,1,1,0.20833333333333337,3249,4.060443010546419,0,0,1,0.0,0,0,0,0.7,1.0,4,0,1,1,1,1,0,0,1,0,0.6666666666666666,0,0,0,0,0,1,0,0,67.1448275862069,2.605172413793099,0.03879352397188168,0,67.1448275862069,4812.75,13.95,0.4845236404941076,0,0.0,0.23333333333333334,0.0,0.5041666666666667,0.3254166666666667,False,False,False,True,False,False,True
0,45,20.0,886.4,0,3.75,0,0,1,0,0.375,2025,3.828641396489095,0,0,1,0.0,1,0,1,0.2,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,2,0,19.269565217391303,0.7304347826086968,0.037886475881198894,0,19.269565217391303,1140.0,20.0,0.09016044299304274,0,0.0,0.2,0.0,0.4875,0.23375,False,True,False,True,False,False,False
0,10,95.25,1021.55,0,0.8333333333333334,1,0,0,0,0.8611111111111112,100,2.3978952727983707,1,0,0,1.0,0,1,1,1.0,0.7,3,0,0,1,1,1,1,0,1,1,0.5,0,1,0,0,0,1,0,1,92.86818181818181,2.38181818181819,0.02564453927921235,1,92.86818181818181,2095.5,23.8125,0.8208149936106772,2,0.8611111111111112,0.5,95.25,0.24166666666666667,0.9152777777777777,True,False,False,False,False,True,False
0,58,102.1,5885.4,1,4.833333333333333,0,0,1,1,0.19444444444444442,3364,4.07753744390572,1,0,0,1.0,1,0,1,0.0,1.0,4,0,1,0,1,1,1,0,1,1,0.6666666666666666,0,0,0,1,0,0,1,0,99.75254237288135,2.3474576271186436,0.02353045112207122,1,99.75254237288135,7147.0,20.419999999999998,0.8976288513417577,2,0.19444444444444442,0.0,102.1,0.8083333333333333,0.4319444444444444,True,False,False,False,True,False,False
0,14,19.95,268.4,0,1.1666666666666667,0,0,0,0,0.8055555555555556,196,2.70805020110221,1,0,0,1.0,0,0,0,0.7,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,1,1,17.89333333333333,2.0566666666666684,0.11487618692980833,0,17.89333333333333,518.6999999999999,19.95,0.08398409768564533,1,0.8055555555555556,0.7,19.95,0.05833333333333332,0.7913888888888889,False,True,False,False,False,False,True
0,27,80.85,2204.35,0,2.25,0,0,1,0,0.625,729,3.332204510175204,0,1,0,0.5,0,0,0,0.7,1.0,4,1,1,0,0,1,0,0,1,1,0.6666666666666666,0,0,0,1,0,0,1,1,78.72678571428571,2.1232142857142833,0.026965976150192972,1,78.72678571428571,3153.1499999999996,16.169999999999998,0.6414880022717592,1,0.3125,0.23333333333333334,40.425,0.37916666666666665,0.5045833333333333,False,False,True,False,False,False,True
0,14,90.9,1259.0,1,1.1666666666666667,0,0,0,0,0.8055555555555556,196,2.70805020110221,1,0,0,1.0,1,0,1,0.2,1.0,2,0,0,1,0,1,1,0,1,1,0.3333333333333333,1,1,0,1,1,0,2,0,83.93333333333334,6.966666666666669,0.08299249493706073,1,83.93333333333334,2363.4,30.3,0.7701263666051399,2,0.8055555555555556,0.13333333333333336,90.9,0.49166666666666664,0.6580555555555556,True,False,False,False,False,False,False
0,12,29.2,309.1,1,1.0,1,0,0,0,0.8333333333333334,144,2.5649493574615367,1,0,0,1.0,0,0,0,0.7,1.0,1,0,0,1,0,1,0,0,0,0,0.16666666666666666,1,1,0,1,1,0,2,0,23.77692307692308,5.42307692307692,0.22798564175532757,0,23.77692307692308,700.8,14.6,0.22951867102087178,1,0.8333333333333334,0.5833333333333334,29.2,0.11666666666666665,0.7816666666666667,False,False,False,False,False,False,True
0,69,93.3,6398.05,0,5.75,0,0,1,1,0.04166666666666663,4761,4.248495242049359,0,0,1,0.0,1,0,1,0.2,1.0,3,0,1,1,0,1,1,0,1,1,0.5,1,0,0,1,1,0,2,0,91.40071428571429,1.8992857142857105,0.020777495604610233,1,91.40071428571429,7557.3,23.325,0.787377537980974,1,0.0,0.1,0.0,0.7875,0.10041666666666667,True,False,False,True,False,False,False
0,25,89.15,2257.75,1,2.0833333333333335,0,0,1,0,0.6527777777777778,625,3.258096538021482,1,0,0,1.0,1,0,1,0.2,1.0,3,0,0,1,1,1,1,0,1,0,0.5,0,1,0,1,1,0,2,0,86.83653846153847,2.3134615384615387,0.026638500272363717,1,86.83653846153847,3298.55,22.2875,0.7344881442567088,2,0.6527777777777778,0.1,89.15,0.6041666666666667,0.6031944444444445,True,False,False,False,False,False,False
1,58,108.85,6287.25,1,4.833333333333333,0,0,1,1,0.19444444444444442,3364,4.07753744390572,0,1,0,0.5,0,1,1,1.0,0.7,5,1,0,1,1,1,1,0,1,1,0.8333333333333334,0,0,1,1,0,0,1,1,106.5635593220339,2.286440677966098,0.021454108247029154,1,106.5635593220339,7619.5,18.141666666666666,0.9591083345165412,1,0.09722222222222221,0.16666666666666663,54.425,0.5750000000000001,0.44027777777777777,True,False,True,False,False,True,False
0,35,46.35,1662.05,0,2.9166666666666665,0,0,1,0,0.5138888888888888,1225,3.58351893845611,0,0,1,0.0,1,0,1,0.0,1.0,3,1,1,0,0,1,0,0,0,0,0.5,0,0,0,1,1,0,2,0,46.168055555555554,0.18194444444444713,0.003940062920699525,0,46.168055555555554,2178.4500000000003,11.5875,0.3039187846088315,0,0.0,0.0,0.0,0.6458333333333333,0.1784722222222222,False,False,False,True,True,False,False
1,16,84.75,1350.15,1,1.3333333333333333,0,0,0,0,0.7777777777777778,256,2.833213344056216,1,0,0,1.0,0,1,1,1.0,0.7,1,0,0,0,0,1,1,0,1,1,0.16666666666666666,1,1,1,0,0,1,0,0,79.42058823529412,5.329411764705881,0.06709520706202972,1,79.42058823529412,2373.0,42.375,0.6820956978560273,2,0.7777777777777778,0.8333333333333334,84.75,0.13333333333333333,0.9277777777777778,True,False,False,False,False,True,False
0,45,78.75,3600.65,0,3.75,0,0,1,0,0.375,2025,3.828641396489095,0,1,0,0.5,1,0,0,0.0,1.0,4,0,0,1,1,1,0,0,1,1,0.6666666666666666,0,1,0,1,1,0,2,1,78.275,0.4749999999999943,0.006067573609248186,1,78.275,4488.75,15.75,0.5934970893085333,1,0.1875,0.0,39.375,0.7541666666666667,0.3020833333333333,False,False,True,False,True,False,False
0,17,83.55,1329.15,0,1.4166666666666667,0,0,0,0,0.7638888888888888,289,2.8903717578961645,1,0,0,1.0,0,1,1,1.0,0.7,2,0,0,1,0,1,1,0,1,0,0.3333333333333333,1,1,0,0,0,1,0,0,73.84166666666667,9.708333333333329,0.13145720024373173,1,73.84166666666667,2422.95,27.849999999999998,0.6630697146102513,2,0.7638888888888888,0.6666666666666667,83.55,0.20416666666666666,0.9076388888888888,True,False,False,False,False,True,False
0,1,45.7,45.7,1,0.08333333333333333,1,1,0,0,0.9861111111111112,1,0.6931471805599453,1,0,0,1.0,0,1,1,1.0,0.7,0,0,0,0,0,1,0,0,1,0,0.0,1,1,0,1,1,0,2,0,22.85,22.85,0.9995625546806648,0,22.85,594.1,45.7,0.2983813715746131,1,0.9861111111111112,1.0,45.7,0.004166666666666652,0.8965277777777777,False,False,False,False,False,True,False
0,22,19.6,422.5,0,1.8333333333333333,0,0,0,0,0.6944444444444444,484,3.1354942159291497,0,1,0,0.5,0,0,0,0.7,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,0,1,18.369565217391305,1.2304347826086968,0.06694580465072274,0,18.369565217391305,666.4000000000001,19.6,0.04245349992900752,0,0.3472222222222222,0.7,9.8,0.09166666666666667,0.6886111111111111,False,True,True,False,False,False,True
1,1,69.95,69.95,1,0.08333333333333333,1,1,0,0,0.9861111111111112,1,0.6931471805599453,1,0,0,1.0,0,1,1,1.0,0.7,0,0,0,0,0,1,1,0,1,0,0.0,1,1,1,0,0,1,0,0,34.975,34.975,0.9997141632128056,0,34.975,909.35,69.95,0.4892801363055516,1,0.9861111111111112,1.0,69.95,0.004166666666666652,0.9965277777777777,True,False,False,False,False,True,False
0,67,67.85,4627.65,0,5.583333333333333,0,0,1,1,0.06944444444444442,4489,4.219507705176107,0,0,1,0.0,0,0,0,0.7,1.0,4,1,1,0,1,1,0,0,1,0,0.6666666666666666,0,0,0,1,1,0,2,1,68.05367647058823,-0.2036764705882348,-0.0029924400377673945,0,68.05367647058823,5360.15,13.569999999999999,0.46287093568081783,0,0.0,0.23333333333333334,0.0,0.5458333333333334,0.19069444444444444,False,False,False,True,False,False,True
0,67,105.65,6717.9,0,5.583333333333333,0,0,1,1,0.06944444444444442,4489,4.219507705176107,0,0,1,0.0,1,0,1,0.2,1.0,4,0,1,0,1,1,1,0,1,1,0.6666666666666666,0,0,0,1,1,0,2,0,98.79264705882352,6.857352941176487,0.0694045467941144,1,98.79264705882352,8346.35,21.130000000000003,0.9359647877325004,1,0.0,0.06666666666666668,0.0,0.8458333333333334,0.09069444444444445,True,False,False,True,False,False,False
0,2,44.6,97.1,1,0.16666666666666666,1,1,0,0,0.9722222222222222,4,1.0986122886681098,1,0,0,1.0,0,1,0,1.0,0.7,2,0,0,0,0,1,0,0,0,0,0.3333333333333333,1,1,0,1,0,0,1,0,32.36666666666667,12.233333333333334,0.37784412642849796,0,32.36666666666667,624.4,14.866666666666667,0.28063325287519525,1,0.9722222222222222,0.6666666666666667,44.6,0.14166666666666666,0.8597222222222223,False,False,False,False,False,True,False
0,23,74.95,1710.45,1,1.9166666666666667,0,0,0,0,0.6805555555555556,529,3.1780538303479458,1,0,0,1.0,0,1,1,1.0,0.7,0,0,0,0,0,1,1,0,1,1,0.0,1,1,0,0,0,1,0,1,71.26875,3.6812500000000057,0.05164582712238929,1,71.26875,2623.25,74.95,0.5551611529177907,2,0.6805555555555556,1.0,74.95,0.09583333333333333,0.9201388888888888,True,False,False,False,False,True,False
1,9,75.5,637.4,0,0.75,1,0,0,0,0.875,81,2.302585092994046,1,0,0,1.0,1,0,0,0.0,1.0,1,0,0,0,1,1,1,0,1,0,0.16666666666666666,0,1,1,0,0,1,0,0,63.739999999999995,11.760000000000005,0.18447058823529422,1,63.739999999999995,1585.5,37.75,0.5681527758057646,2,0.875,0.0,75.5,0.4041666666666667,0.7520833333333333,True,False,False,False,True,False,False
0,5,20.15,117.95,0,0.4166666666666667,1,1,0,0,0.9305555555555556,25,1.791759469228055,1,0,0,1.0,0,0,0,0.7,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,0,0,19.658333333333335,0.4916666666666636,0.024997881535462934,0,19.658333333333335,342.54999999999995,20.15,0.10996734346159306,1,0.9305555555555556,0.7,20.15,0.020833333333333325,0.9226388888888889,False,True,False,False,False,False,True
